Topic,Name,url,date,isThreat,ThreatCount,isDisappointment,isDisappointment_reason,isComplain,isComplain_reason,isCritic,isCritic_reason,isAffect,isAffect_reason
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/news19_e/ddgaw_14oct19_e.htm,2019-10-14,True,2.0,no,The article does not explicitly express disappointment with the United States.,no,There are no direct complaints about the United States from other countries mentioned in the article.,yes,"The article mentions the US veto of new WTO appellate body members, highlighting a critical stance towards US actions.",yes,The article implies a need for policy change within the United States by discussing the impasse over the WTO’s Appellate Body and the need for a political resolution.
10,10_amb_candidate_walker_accreditation,https://www.wto.org/english/news_e/pres16_e/pr766_e.htm,2016-02-24,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news21_e/ddgae_01nov21_e.htm,2021-10-31,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news23_e/dsb_19sep23_e.htm,2023-09-19,,,,,,,,,,
24,24_nama_tnc_modality_negotiating,https://www.wto.org/english/news_e/news06_e/tnc_dg_stat_7feb06_e.htm,2006-02-07,False,0.0,no,The article does not specifically mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/news10_e/agri_18nov10_e.htm,2010-11-18,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/spra_e/spra271_e.htm,2019-07-03,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
3,3_concluding_tprb_corrigenda_revisions,https://www.wto.org/english/tratop_e/tpr_e/tp512_e.htm,2021-09-17,False,0.0,no,"The article focuses on the review of Argentina's trade policies and practices, not the United States.",no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,The article discusses Argentina's trade policy review and does not imply a need for policy change within the United States.
11,11_adjudication_litigation_satisfactory_consultations,https://www.wto.org/english/news_e/news19_e/ds581rfc_20mar19_e.htm,2019-03-25,False,0.0,no,The article does not mention any expressions of disappointment by the United States.,no,The article does not contain any complaints about the United States from other countries.,no,There is no criticism of the United States from the WTO mentioned in the article.,no,The article does not imply a need for policy change within the United States.
3,3_concluding_tprb_corrigenda_revisions,https://www.wto.org/english/tratop_e/tpr_e/tp503_e.htm,2021-01-08,False,0.0,no,"The article focuses on the trade policies and practices review of India, not the United States.",no,There is no mention of complaints about the United States from other countries in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news14_e/good_24jun14_e.htm,2014-06-19,True,2.0,no,The article does not explicitly mention any disappointments from the United States.,yes,"Countries expressed concerns about the United States' measures, indicating complaints about its actions.",no,The article does not contain any direct criticism of the United States from the WTO itself.,yes,The expression of concerns by other countries about US measures implies a need for policy review or change.
150,150_investigation_dump_glycol_anti,https://www.wto.org/english/news_e/news12_e/anti_25oct12_e.htm,2012-10-24,True,2.0,yes,"The United States expressed concerns about China’s and India’s anti-dumping investigations, indicating disappointment.",yes,Japan complained about the United States maintaining five anti-dumping measures that are more than 30 years old.,no,The article does not contain any direct criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
95,95_investigation_injury_threaten_cause,https://www.wto.org/english/news_e/news14_e/safe_ecu_02sep14_e.htm,2014-09-02,False,0.0,no,The article does not mention any specific reactions or feelings of disappointment from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it focuses on Ecuador's safeguard investigation.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news05_e/tpc_11apr05_e.htm,2005-04-11,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
64,64_estonia_lithuania_donate_chf,https://www.wto.org/english/news_e/pres07_e/pr480_e.htm,2007-05-22,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
26,26_peace_sudan_accessions_conflict,https://www.wto.org/english/news_e/news23_e/tfp_27feb23_e.htm,2023-02-27,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news18_e/ds475_19oth_31jan18_e.htm,2018-01-30,False,0.0,no,The article does not mention the United States or any expressions of disappointment from it.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/sppl_e/sppl166_e.htm,2010-08-31,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no direct complaints about the United States from other countries mentioned in the article.,no,The article does not contain any direct criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
35,35_addendum_finding_format_summary,https://www.wto.org/english/news_e/news16_e/477_478r_e.htm,2016-12-22,True,1.0,no,The article does not explicitly mention the United States' disappointments regarding the WTO panel report.,yes,The cases brought by the United States and New Zealand against Indonesia imply complaints about Indonesia's importation policies.,no,The article does not mention any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/sppl_e/sppl138_e.htm,2009-10-14,True,1.0,no,The article does not specifically express disappointment in the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain criticism of the United States from the WTO.,yes,"The article implies a need for policy change within all WTO member countries, including the United States, to support economic recovery and further open trade in services."
79,79_atpc_mrs_chilala_bridget,https://www.wto.org/english/news_e/news14_e/tra_15sep14_e.htm,2014-09-15,False,0.0,no,The article does not mention the United States or express any disappointment related to it.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
5,5_notice_airgram_oversee_officially,https://www.wto.org/english/news_e/news16_e/dsb_agenda_23may16_e.htm,2016-05-23,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no mentions of complaints about the United States from other countries in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
23,23_bali_nairobi_tnc_conversation,https://www.wto.org/english/news_e/spra_e/spra98_e.htm,2015-11-26,False,0.0,no,The article does not specifically mention the United States or express disappointment with it.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/news15_e/chair_12feb15_e.htm,2015-02-12,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news09_e/mn09a_30nov09_e.htm,2009-11-30,False,0.0,no,The article does not specifically mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
5,5_notice_airgram_oversee_officially,https://www.wto.org/english/news_e/news12_e/dsb_agenda_31aug12_e.htm,2012-08-31,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no mentions of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,The text does not imply that there is a need for a policy change within the United States.
36,36_germany_spain_donation_trust,https://www.wto.org/english/news_e/pres10_e/pr594_e.htm,2010-02-02,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/news18_e/ddgra_18dec18_e.htm,2018-12-17,,,,,,,,,,
10,10_amb_candidate_walker_accreditation,https://www.wto.org/english/news_e/news12_e/ab_13jun12_e.htm,2012-06-13,False,0.0,no,The provided text does not contain any specific information about the United States' disappointments.,no,There is no mention of complaints about the United States from other countries in the provided text.,no,The text does not include any criticism of the United States from the WTO.,no,There is no implication of a need for policy change within the United States based on the provided text.
4,4_aid_african_africa_afcfta,https://www.wto.org/english/news_e/spra_e/spra112_e.htm,2016-02-18,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
3,3_concluding_tprb_corrigenda_revisions,https://www.wto.org/english/tratop_e/tpr_e/tp485_e.htm,2019-04-05,False,0.0,no,"The article focuses on the trade policies and practices of Bangladesh, not the United States.",no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
18,18_tfa_tfaf_tradefacilitation_expedite,https://www.wto.org/english/news_e/news16_e/fac_04jan16_e.htm,2016-01-04,False,0.0,no,The article does not mention any disappointments from the United States regarding the Trade Facilitation Agreement.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news23_e/dgno_20mar23a_e.htm,2023-03-20,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
11,11_adjudication_litigation_satisfactory_consultations,https://www.wto.org/english/news_e/news17_e/ds520rfc_18jan17_e.htm,2017-01-18,True,1.0,yes,"The United States requested WTO dispute consultations with Canada, indicating dissatisfaction with British Columbia's wine sale measures.",no,The article does not mention any complaints about the United States from other countries.,no,There is no criticism of the United States from the WTO mentioned in the article.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news23_e/ddgag_13apr23_e.htm,2023-04-13,True,1.0,no,The article does not express any disappointment towards the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,yes,The call for global policy changes and reforms implies a need for policy adjustments within the United States as part of the global community.
22,22_liechtenstein_poland_slovakia_costa,https://www.wto.org/english/news_e/spra_e/spra29_e.htm,2014-08-11,False,0.0,no,The article does not express any disappointments specifically related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
43,43_viewing_allocate_room_broadcast,https://www.wto.org/english/news_e/news17_e/hear_ds505_11may17_e.htm,2017-05-11,False,0.0,no,The article does not express any disappointment from the United States.,no,The article does not mention any complaints about the United States from other countries.,no,There is no criticism of the United States from the WTO mentioned in the article.,no,The article does not imply that there is a need for a policy change within the United States.
42,42_restrictive_mid_g20_remedy,https://www.wto.org/english/news_e/news15_e/trdev_15jun15_e.htm,2015-06-15,False,0.0,no,The article does not specifically mention any disappointments regarding the United States.,no,There are no direct complaints about the United States from other countries mentioned in the article.,no,The article does not contain any specific criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States specifically.
4,4_aid_african_africa_afcfta,https://www.wto.org/english/news_e/spsp_e/spsp28_e.htm,2004-05-27,False,0.0,no,The article does not express any disappointment from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/sppl_e/sppl204_e.htm,2011-09-05,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
3,3_concluding_tprb_corrigenda_revisions,https://www.wto.org/english/tratop_e/tpr_e/tp388_e.htm,2013-11-21,False,0.0,no,"The article focuses on the trade policy review of the Kyrgyz Republic, not on the United States.",no,There are no mentions of complaints about the United States from other countries in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/news20_e/stud_17feb20_e.htm,2020-02-17,False,0.0,no,The article focuses on the announcement of the WTO Essay Award and does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it is about a call for submissions for an essay award.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/news15_e/chair_14oct15_e.htm,2015-10-01,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/news20_e/XX_17nov20_e.htm,2020-11-13,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
35,35_addendum_finding_format_summary,https://www.wto.org/english/news_e/news16_e/456abr_e.htm,2016-09-16,,,,,,,,,,
78,78_falconer_crawford_cairns_audio,https://www.wto.org/english/news_e/news08_e/agric_30april08_e.htm,2008-04-30,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
53,53_wills_santiago_unreported_overfishe,https://www.wto.org/english/news_e/news22_e/fish_10jun22_e.htm,2022-06-10,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
3,3_concluding_tprb_corrigenda_revisions,https://www.wto.org/english/tratop_e/tpr_e/tp438_e.htm,2016-06-03,False,0.0,no,"The article focuses on the trade policies review of the United Arab Emirates by the WTO, not on the United States.",no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States as it discusses the trade policies of the United Arab Emirates.
4,4_aid_african_africa_afcfta,https://www.wto.org/english/news_e/news23_e/aid_10feb23_e.htm,2023-02-10,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
19,19_vaccine_dose_disaster_covax,https://www.wto.org/english/news_e/news22_e/miwi_21mar22_e.htm,2022-03-21,False,0.0,no,The article does not specifically mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
43,43_viewing_allocate_room_broadcast,https://www.wto.org/english/news_e/news19_e/hear_ds537_18jun19_e.htm,2019-06-18,False,0.0,no,The article does not mention any expressions of disappointment from the United States.,no,The article does not contain any complaints about the United States from other countries.,no,There is no criticism of the United States from the WTO mentioned in the article.,no,The article does not imply a need for policy change within the United States.
34,34_mongolia_panama_paraguay_peru,https://www.wto.org/english/tratop_e/tpr_e/tp429_crc_e.htm,2016-02-04,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
13,13_wipo_ip_health_medicine,https://www.wto.org/english/news_e/news20_e/heal_15may20_e.htm,2020-05-15,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it focuses on the workshop's objectives and participants.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news10_e/ita_13sep10_e.htm,2010-09-13,False,0.0,no,The article does not mention any disappointment from the United States regarding Kuwait's participation in the ITA.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
146,146_overcapacity_overfishe_fishery_unreported,https://www.wto.org/english/news_e/news21_e/fish_19mar21_e.htm,2021-03-19,False,0.0,no,The article does not specifically mention the United States or express any disappointment related to it.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
12,12_plastic_msme_pollution_convenor,https://www.wto.org/english/news_e/news18_e/trdia_07jun18_e.htm,2018-06-07,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
6,6_sps_tbt_animal_disease,https://www.wto.org/english/news_e/news17_e/tbt_29mar17_e.htm,2017-03-30,True,1.0,no,The article does not explicitly mention any disappointment from the United States.,yes,"The United States raised concerns regarding the Dominican Republic's requirements for importing steel rebar, indicating a complaint.",no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
9,9_laos_pdr_lao_working,https://www.wto.org/english/news_e/news06_e/acc_vietnam_26oct06_e.htm,2006-10-26,False,0.0,no,The article does not show any disappointment from the United States regarding Viet Nam's accession to the WTO.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
53,53_wills_santiago_unreported_overfishe,https://www.wto.org/english/news_e/news21_e/fish_10dec21_e.htm,2021-12-10,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/news20_e/agri_18jun20_e.htm,2020-06-18,True,2.0,no,The article does not express any disappointment from the United States.,yes,Several members raised questions and expressed deep concerns over the size of the United States' Coronavirus Food Assistance Program.,no,The article does not contain direct criticism of the United States from the WTO itself.,yes,"Members asked for clarifications and suggested the US roll back its temporary measures, indicating a need for policy evaluation or change."
8,8_gender_woman_empowerment_women,https://www.wto.org/english/news_e/news21_e/women_12mar21_e.htm,2021-03-12,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
34,34_mongolia_panama_paraguay_peru,https://www.wto.org/english/news_e/spra_e/spra61_e.htm,2015-05-25,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news20_e/igo_02oct20_e.htm,2020-10-02,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news12_e/devel_20jan12_e.htm,2012-01-20,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
12,12_plastic_msme_pollution_convenor,https://www.wto.org/english/news_e/news23_e/jsec_06jul23_e.htm,2023-07-06,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
12,12_plastic_msme_pollution_convenor,https://www.wto.org/english/news_e/news23_e/msmes_09oct23_e.htm,2023-10-09,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
5,5_notice_airgram_oversee_officially,https://www.wto.org/english/news_e/news19_e/dsb_agenda_28may19_e.htm,2019-05-28,False,0.0,no,The article only mentions the scheduling of a WTO Dispute Settlement Body meeting without detailing any specific reactions or emotions.,no,There is no mention of complaints about the United States from other countries in the provided text.,no,The article does not contain any criticism of the United States from the WTO.,no,"The article does not imply a need for policy change within the United States, as it only discusses a meeting notice."
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/spra_e/spra234_e.htm,2018-09-25,True,1.0,no,The article does not explicitly express disappointment with the United States.,no,There are no direct complaints about the United States from other countries mentioned in the article.,no,The article does not contain direct criticism of the United States from the WTO.,yes,The article implies a need for policy change within the United States by discussing the escalation of trade tensions and the importance of WTO reform.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/spno_e/spno11_e.htm,2021-06-30,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news20_e/mark_03feb20_e.htm,2020-02-03,,,,,,,,,,
2,2_dsb_appellate_ruling_panel,https://www.wto.org/english/news_e/news20_e/dsb_27jan20_e.htm,2020-01-27,True,2.0,no,The article does not specifically mention the United States being disappointed with any WTO rulings or decisions.,yes,The European Union and Canada expressed complaints about the United States' actions regarding anti-dumping and countervailing duties.,no,The article does not contain any direct criticism of the United States from the WTO itself.,yes,The complaints and discussions about the United States' actions imply there is a need for policy change or compliance with WTO rulings.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news22_e/ddgjp_17oct22_e.htm,2022-10-14,False,0.0,no,The article does not express any disappointment towards the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
13,13_wipo_ip_health_medicine,https://www.wto.org/english/news_e/news19_e/heal_06may19_e.htm,2019-05-06,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it focuses on the workshop's objectives and participants.
46,46_vanuatu_tonga_samoa_fiji,https://www.wto.org/english/tratop_e/tpr_e/tp486_crc_e.htm,2019-04-12,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news04_e/third_reg_tpc_nairobi_apr04_e.htm,2004-04-16,False,0.0,no,The article focuses on a regional trade policy course in Nairobi and does not mention the United States.,no,There are no complaints about the United States mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
6,6_sps_tbt_animal_disease,https://www.wto.org/english/news_e/news18_e/sps_01nov18_e.htm,2018-11-02,,,,,,,,,,
0,0_climate_environmental_food_energy,https://www.wto.org/english/news_e/pres04_e/pr383_e.htm,2004-07-19,False,0.0,no,The article does not specifically mention any disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States specifically.
130,130_stdf_france_bjrner_chf,https://www.wto.org/english/news_e/pres15_e/pr747_e.htm,2015-06-30,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
8,8_gender_woman_empowerment_women,https://www.wto.org/english/news_e/news16_e/chair_02jun16_e.htm,2016-05-26,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news18_e/tra_13jun18_e.htm,2018-06-11,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
20,20_merchandise_chart_volume_america,https://www.wto.org/english/news_e/news23_e/tfore_05apr23_e.htm,2023-04-05,False,0.0,no,The article does not specifically mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
34,34_mongolia_panama_paraguay_peru,https://www.wto.org/english/news_e/news21_e/ddgxz_12oct21_e.htm,2021-10-11,False,0.0,no,The article does not specifically mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
99,99_stdf_animal_facility_standards,https://www.wto.org/english/news_e/pres07_e/pr470_e.htm,2007-03-23,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news11_e/402r_e.htm,2011-01-18,,,,,,,,,,
40,40_tnc_paragraph_shall_instruct,https://www.wto.org/english/news_e/news05_e/dg_letter_nov05_e.htm,2005-11-18,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news17_e/mc11_12oct17_e.htm,2017-10-12,False,0.0,no,The article does not mention any specific disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
43,43_viewing_allocate_room_broadcast,https://www.wto.org/english/news_e/news14_e/hear_ds_18feb14_e.htm,2014-02-18,False,0.0,no,The article does not express any sentiments of disappointment from the United States.,no,The article does not mention any complaints about the United States from other countries.,no,There is no criticism of the United States from the WTO mentioned in the article.,no,The article does not imply a need for policy change within the United States; it simply announces a meeting schedule.
14,14_mrs_miss_sr_training,https://www.wto.org/english/news_e/news10_e/tra_12apr10_e.htm,2010-04-01,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
